,76,    73,0.51%,97.15%
,77,    50,0.35%,97.50%
,78,    44,0.31%,97.80%
,79,    44,0.31%,98.11%
,80,    39,0.27%,98.38%
,81,    20,0.14%,98.52%
,82,    43,0.30%,98.82%
,83,    28,0.20%,99.02%
,84,    22,0.15%,99.17%
,85,    22,0.15%,99.32%
,86,    23,0.16%,99.48%
,87,    12,0.08%,99.57%
,88,    15,0.10%,99.67%
,89,    7,0.05%,99.72%
,90,    9,0.06%,99.78%
,91,    15,0.10%,99.89%
,92,    4,0.03%,99.92%
,93,    3,0.02%,99.94%
,94,    2,0.01%,99.95%
,95,    2,0.01%,99.97%
,96,    1,0.01%,99.97%
,97,    2,0.01%,99.99%
,99,    1,0.01%,99.99%
,105,    1,0.01%,100.00%
,Total,   14 334,100.00%,100.00%
,,,,
,AREA # 74049,Junín,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    360,0.89%,0.89%
,1,    414,1.03%,1.92%
,2,    484,1.20%,3.12%
,3,    476,1.18%,4.30%
,4,    527,1.31%,5.61%
,5,    564,1.40%,7.01%
,6,    592,1.47%,8.48%
,7,    602,1.49%,9.98%
,8,    632,1.57%,11.54%
,9,    616,1.53%,13.07%
,10,    594,1.47%,14.55%
,11,    623,1.55%,16.09%
,12,    613,1.52%,17.62%
,13,    674,1.67%,19.29%
,14,    695,1.73%,21.01%
,15,    631,1.57%,22.58%
,16,    637,1.58%,24.16%
,17,    677,1.68%,25.84%
,18,    642,1.59%,27.43%
,19,    515,1.28%,28.71%
,20,    531,1.32%,30.03%
,21,    538,1.34%,31.37%
,22,    522,1.30%,32.66%
,23,    517,1.28%,33.94%
,24,    554,1.38%,35.32%
,25,    574,1.42%,36.74%
,26,    546,1.36%,38.10%
,27,    516,1.28%,39.38%
,28,    531,1.32%,40.70%
,29,    534,1.33%,42.02%
,30,    562,1.39%,43.42%
,31,    565,1.40%,44.82%
,32,    551,1.37%,46.19%
,33,    522,1.30%,47.48%
,34,    580,1.44%,48.92%
,35,    581,1.44%,50.37%
,36,    591,1.47%,51.83%
,37,    577,1.43%,53.27%
,38,    563,1.40%,54.66%
,39,    626,1.55%,56.22%
,40,    656,1.63%,57.84%
,41,    610,1.51%,59.36%
,42,    648,1.61%,60.97%
,43,    625,1.55%,62.52%
,44,    650,1.61%,64.13%
,45,    638,1.58%,65.72%
,46,    566,1.40%,67.12%
,47,    549,1.36%,68.48%
,48,    544,1.35%,69.83%
,49,    522,1.30%,71.13%
,50,    515,1.28%,72.41%
,51,    477,1.18%,73.59%
,52,    435,1.08%,74.67%
,53,    419,1.04%,75.71%
,54,    416,1.03%,76.74%
,55,    416,1.03%,77.78%
,56,    419,1.04%,78.82%
,57,    414,1.03%,79.84%
,58,    459,1.14%,80.98%
,59,    414,1.03%,82.01%
,60,    408,1.01%,83.02%
,61,    385,0.96%,83.98%
,62,    414,1.03%,85.01%
,63,    402,1.00%,86.00%
,64,    381,0.95%,86.95%
,65,    385,0.96%,87.90%
,66,    368,0.91%,88.82%
,67,    320,0.79%,89.61%
,68,    335,0.83%,90.44%
,69,    325,0.81%,91.25%
,70,    338,0.84%,92.09%
,71,    290,0.72%,92.81%
,72,    278,0.69%,93.50%
,73,    260,0.65%,94.14%
,74,    256,0.64%,94.78%
,75,    241,0.60%,95.38%
,76,    218,0.54%,95.92%
,77,    204,0.51%,96.43%
,78,    199,0.49%,96.92%
,79,    167,0.41%,97.33%
,80,    148,0.37%,97.70%
,81,    121,0.30%,98.00%
,82,    106,0.26%,98.27%
,83,    101,0.25%,98.52%
,84,    97,0.24%,98.76%
,85,    70,0.17%,98.93%
,86,    76,0.19%,99.12%
,87,    53,0.13%,99.25%
,88,    56,0.14%,99.39%
,89,    59,0.15%,99.54%
,90,    46,0.11%,99.65%
,91,    33,0.08%,99.73%
,92,    25,0.06%,99.79%
,93,    29,0.07%,99.87%
,94,    13,0.03%,99.90%
,95,    7,0.02%,99.92%
,96,    7,0.02%,99.93%
,97,    14,0.03%,99.97%
,98,    6,0.01%,99.98%
,99,    3,0.01%,99.99%
,100,    1,0.00%,99.99%
,101,    2,0.00%,100.00%
,103,    1,0.00%,100.00%
,Total,   40 289,100.00%,100.00%
,,,,
,AREA # 74056,Juan Martín de Pueyrredón,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   2 810,1.08%,1.08%
,1,   2 954,1.13%,2.21%
,2,   3 205,1.23%,3.44%
,3,   3 334,1.28%,4.72%
,4,   3 632,1.39%,6.11%
,5,   3 746,1.44%,7.55%
,6,   4 043,1.55%,9.10%
,7,   4 136,1.59%,10.68%
,8,   4 194,1.61%,12.29%
,9,   4 059,1.56%,13.85%
,10,   4 100,1.57%,15.42%
,11,   4 168,1.60%,17.02%
,12,   4 221,1.62%,18.64%
,13,   4 584,1.76%,20.40%
,14,   4 414,1.69%,22.09%
,15,   4 565,1.75%,23.84%
,16,   4 374,1.68%,25.52%
,17,   4 595,1.76%,27.28%
,18,   4 523,1.73%,29.01%
,19,   4 522,1.73%,30.75%
,20,   4 221,1.62%,32.37%
,21,   4 369,1.68%,34.04%
,22,   4 452,1.71%,35.75%
,23,   4 392,1.68%,37.43%
,24,   4 395,1.69%,39.12%
,25,   4 671,1.79%,40.91%
,26,   4 456,1.71%,42.62%
,27,   4 380,1.68%,44.30%
,28,   4 134,1.59%,45.88%
,29,   4 243,1.63%,47.51%
,30,   4 463,1.71%,49.22%
,31,   4 115,1.58%,50.80%
,32,   3 892,1.49%,52.29%
,33,   3 931,1.51%,53.80%
,34,   3 681,1.41%,55.21%
,35,   3 803,1.46%,56.67%
,36,   3 756,1.44%,58.11%
,37,   3 556,1.36%,59.47%
,38,   3 672,1.41%,60.88%
,39,   3 926,1.51%,62.39%
,40,   3 952,1.52%,63.90%
,41,   3 736,1.43%,65.34%
,42,   3 957,1.52%,66.85%
,43,   4 002,1.53%,68.39%
,44,   3 939,1.51%,69.90%
,45,   3 555,1.36%,71.26%
,46,   3 408,1.31%,72.57%
,47,   3 222,1.24%,73.80%
,48,   3 136,1.20%,75.01%
,49,   3 053,1.17%,76.18%
,50,   3 115,1.19%,77.37%
,51,   2 942,1.13%,78.50%
,52,   2 687,1.03%,79.53%
,53,   2 561,0.98%,80.51%
,54,   2 567,0.98%,81.50%
,55,   2 447,0.94%,82.44%
,56,   2 522,0.97%,83.40%
,57,   2 427,0.93%,84.33%
,58,   2 529,0.97%,85.30%
,59,   2 334,0.90%,86.20%
,60,   2 350,0.90%,87.10%
,61,   2 088,0.80%,87.90%
,62,   2 046,0.78%,88.68%
,63,   2 016,0.77%,89.46%
,64,   1 923,0.74%,90.20%
,65,   1 961,0.75%,90.95%
,66,   1 782,0.68%,91.63%
,67,   1 758,0.67%,92.30%
,68,   1 666,0.64%,92.94%
,69,   1 572,0.60%,93.55%
,70,   1 520,0.58%,94.13%
,71,   1 457,0.56%,94.69%
,72,   1 404,0.54%,95.23%
,73,   1 255,0.48%,95.71%
,74,   1 229,0.47%,96.18%
,75,   1 127,0.43%,96.61%
,76,   1 162,0.45%,97.06%
,77,    948,0.36%,97.42%
,78,    923,0.35%,97.77%
,79,    788,0.30%,98.08%
,80,    704,0.27%,98.35%
,81,    589,0.23%,98.57%
,82,    570,0.22%,98.79%
,83,    499,0.19%,98.98%
,84,    426,0.16%,99.15%
,85,    363,0.14%,99.28%
,86,    320,0.12%,99.41%
,87,    294,0.11%,99.52%
,88,    263,0.10%,99.62%
,89,    196,0.08%,99.70%
,90,    174,0.07%,99.76%
,91,    147,0.06%,99.82%
,92,    121,0.05%,99.87%
,93,    91,0.03%,99.90%
,94,    76,0.03%,99.93%
,95,    48,0.02%,99.95%
,96,    43,0.02%,99.96%
,97,    23,0.01%,99.97%
,98,    26,0.01%,99.98%
,99,    22,0.01%,99.99%
,100,    4,0.00%,99.99%
,101,    7,0.00%,100.00%
,102,    4,0.00%,100.00%
,103,    2,0.00%,100.00%
,104,    2,0.00%,100.00%
,109,    1,0.00%,100.00%
,110,    1,0.00%,100.00%
,Total,   260 769,100.00%,100.00%
,,,,
,AREA # 74063,Libertador General San Martín,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    53,1.13%,1.13%
,1,    43,0.92%,2.05%
,2,    44,0.94%,2.98%
,3,    54,1.15%,4.14%
,4,    53,1.13%,5.27%
,5,    80,1.71%,6.97%
,6,    44,0.94%,7.91%
,7,    57,1.22%,9.12%
,8,    75,1.60%,10.72%
,9,    68,1.45%,12.17%
,10,    63,1.34%,13.52%
,11,    66,1.41%,14.92%
,12,    72,1.53%,16.46%
,13,    69,1.47%,17.93%
,14,    96,2.05%,19.97%
,15,    58,1.24%,21.21%
,16,    59,1.26%,22.47%
,17,    84,1.79%,24.26%
,18,    78,1.66%,25.92%
,19,    80,1.71%,27.63%
,20,    63,1.34%,28.97%
,21,    68,1.45%,30.42%
,22,    67,1.43%,31.85%
,23,    77,1.64%,33.49%
,24,    68,1.45%,34.94%
,25,    73,1.56%,36.50%
,26,    59,1.26%,37.75%
,27,    63,1.34%,39.10%
,28,    60,1.28%,40.38%
,29,    59,1.26%,41.63%
,30,    72,1.53%,43.17%
,31,    56,1.19%,44.36%
,32,    77,1.64%,46.00%
,33,    56,1.19%,47.20%
,34,    57,1.22%,48.41%
,35,    50,1.07%,49.48%
,36,    64,1.36%,50.84%
,37,    46,0.98%,51.82%
,38,    58,1.24%,53.06%
,39,    64,1.36%,54.42%
,40,    58,1.24%,55.66%
,41,    66,1.41%,57.07%
,42,    63,1.34%,58.41%
,43,    58,1.24%,59.65%
,44,    55,1.17%,60.82%
,45,    60,1.28%,62.10%
,46,    53,1.13%,63.23%
,47,    48,1.02%,64.25%
,48,    53,1.13%,65.38%
,49,    44,0.94%,66.32%
,50,    53,1.13%,67.45%
,51,    62,1.32%,68.77%
,52,    39,0.83%,69.60%
,53,    50,1.07%,70.67%
,54,    67,1.43%,72.10%
,55,    50,1.07%,73.16%
,56,    62,1.32%,74.48%
,57,    44,0.94%,75.42%
,58,    52,1.11%,76.53%
,59,    65,1.39%,77.92%
,60,    47,1.00%,78.92%
,61,    46,0.98%,79.90%
,62,    51,1.09%,80.98%
,63,    42,0.90%,81.88%
,64,    50,1.07%,82.95%
,65,    63,1.34%,84.29%
,66,    56,1.19%,85.48%
,67,    63,1.34%,86.83%
,68,    46,0.98%,87.81%
,69,    42,0.90%,88.70%
,70,    49,1.04%,89.75%
,71,    40,0.85%,90.60%
,72,    43,0.92%,91.52%
,73,    49,1.04%,92.56%
,74,    28,0.60%,93.16%
,75,    39,0.83%,93.99%
,76,    39,0.83%,94.82%
,77,    36,0.77%,95.59%
,78,    23,0.49%,96.08%
,79,    26,0.55%,96.63%
,80,    26,0.55%,97.19%
,81,    14,0.30%,97.48%
,82,    18,0.38%,97.87%
,83,    19,0.41%,98.27%
,84,    15,0.32%,98.59%
,85,    12,0.26%,98.85%
,86,    12,0.26%,99.10%
,87,    12,0.26%,99.36%
,88,    8,0.17%,99.53%
,89,    2,0.04%,99.57%
,90,    5,0.11%,99.68%
,91,    6,0.13%,99.81%
,92,    5,0.11%,99.91%
,93,    1,0.02%,99.94%
,94,    1,0.02%,99.96%
,96,    2,0.04%,100.00%
,Total,   4 691,100.00%,100.00%
,,,,
,AREA # 78007,Corpen Aike,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    190,1.26%,1.26%
,1,    215,1.43%,2.69%
,2,    230,1.53%,4.22%
,3,    274,1.82%,6.05%
,4,    274,1.82%,7.87%
,5,    273,1.82%,9.68%
,6,    315,2.10%,11.78%
,7,    241,1.60%,13.38%
,8,    302,2.01%,15.39%
,9,    270,1.80%,17.19%
,10,    267,1.78%,18.96%
,11,    268,1.78%,20.74%
,12,    286,1.90%,22.65%
,13,    304,2.02%,24.67%
,14,    267,1.78%,26.44%
,15,    264,1.76%,28.20%
,16,    284,1.89%,30.09%
,17,    189,1.26%,31.35%
,18,    189,1.26%,32.60%
,19,    200,1.33%,33.93%
,20,    215,1.43%,35.36%
,21,    208,1.38%,36.75%
,22,    249,1.66%,38.40%
,23,    242,1.61%,40.01%
,24,    247,1.64%,41.66%
,25,    224,1.49%,43.15%
,26,    241,1.60%,44.75%
,27,    292,1.94%,46.69%
,28,    250,1.66%,48.35%
,29,    269,1.79%,50.14%
,30,    290,1.93%,52.07%
,31,    261,1.74%,53.81%
,32,    294,1.96%,55.76%
,33,    269,1.79%,57.55%
,34,    281,1.87%,59.42%
,35,    278,1.85%,61.27%
,36,    274,1.82%,63.09%
,37,    258,1.72%,64.81%
,38,    248,1.65%,66.46%
,39,    256,1.70%,68.16%
,40,    222,1.48%,69.64%
,41,    245,1.63%,71.27%
,42,    218,1.45%,72.72%
,43,    219,1.46%,74.17%
,44,    227,1.51%,75.68%
,45,    205,1.36%,77.05%
,46,    203,1.35%,78.40%
,47,    211,1.40%,79.80%
,48,    159,1.06%,80.86%
,49,    149,0.99%,81.85%
,50,    125,0.83%,82.68%
,51,    132,0.88%,83.56%
,52,    136,0.90%,84.46%
,53,    122,0.81%,85.27%
,54,    135,0.90%,86.17%
,55,    99,0.66%,86.83%
,56,    104,0.69%,87.52%
,57,    127,0.84%,88.37%
,58,    128,0.85%,89.22%
,59,    123,0.82%,90.04%
,60,    109,0.72%,90.76%
,61,    98,0.65%,91.41%
,62,    108,0.72%,92.13%
,63,    110,0.73%,92.86%
,64,    93,0.62%,93.48%
,65,    84,0.56%,94.04%
,66,    70,0.47%,94.51%
,67,    81,0.54%,95.04%
,68,    87,0.58%,95.62%
,69,    67,0.45%,96.07%
,70,    57,0.38%,96.45%
,71,    53,0.35%,96.80%
,72,    45,0.30%,97.10%
,73,    45,0.30%,97.40%
,74,    39,0.26%,97.66%
,75,    46,0.31%,97.96%
,76,    31,0.21%,98.17%
,77,    37,0.25%,98.42%
,78,    23,0.15%,98.57%
,79,    25,0.17%,98.74%
,80,    21,0.14%,98.88%
,81,    13,0.09%,98.96%
,82,    19,0.13%,99.09%
,83,    24,0.16%,99.25%
,84,    16,0.11%,99.35%
,85,    18,0.12%,99.47%
,86,    14,0.09%,99.57%
,87,    11,0.07%,99.64%
,88,    13,0.09%,99.73%
,89,    1,0.01%,99.73%
,90,    8,0.05%,99.79%
,91,    7,0.05%,99.83%
,92,    10,0.07%,99.90%
,93,    2,0.01%,99.91%
,94,    2,0.01%,99.93%
,95,    3,0.02%,99.95%
,96,    3,0.02%,99.97%
,98,    2,0.01%,99.98%
,99,    2,0.01%,99.99%
,100,    1,0.01%,100.00%
,Total,   15 035,100.00%,100.00%
,,,,
,AREA # 78014,Deseado,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 443,1.14%,1.14%
,1,   1 456,1.15%,2.30%
,2,   1 704,1.35%,3.65%
,3,   1 910,1.51%,5.16%
,4,   1 981,1.57%,6.73%
,5,   2 222,1.76%,8.49%
,6,   2 269,1.80%,10.28%
,7,   2 312,1.83%,12.11%
,8,   2 343,1.86%,13.97%
,9,   2 306,1.83%,15.80%
,10,   2 267,1.80%,17.59%
,11,   2 293,1.82%,19.41%
,12,   2 366,1.87%,21.28%
,13,   2 321,1.84%,23.12%
,14,   2 313,1.83%,24.95%
,15,   2 251,1.78%,26.73%
,16,   2 312,1.83%,28.57%
,17,   2 255,1.79%,30.35%
,18,   2 016,1.60%,31.95%
,19,   1 742,1.38%,33.33%
,20,   1 685,1.33%,34.66%
,21,   1 774,1.40%,36.07%
,22,   1 847,1.46%,37.53%
,23,   1 881,1.49%,39.02%
,24,   1 930,1.53%,40.55%
,25,   2 052,1.63%,42.17%
,26,   2 013,1.59%,43.77%
,27,   2 136,1.69%,45.46%
,28,   2 043,1.62%,47.08%
,29,   2 146,1.70%,48.78%
,30,   2 215,1.75%,50.53%
,31,   2 224,1.76%,52.29%
,32,   2 167,1.72%,54.01%
,33,   2 107,1.67%,55.68%
,34,   2 130,1.69%,57.36%
,35,   2 228,1.76%,59.13%
,36,   2 179,1.73%,60.85%
,37,   2 034,1.61%,62.47%
,38,   2 086,1.65%,64.12%
,39,   2 104,1.67%,65.78%
,40,   2 107,1.67%,67.45%
,41,   2 044,1.62%,69.07%
,42,   2 146,1.70%,70.77%
,43,   2 040,1.62%,72.39%
,44,   1 887,1.49%,73.88%
,45,   1 839,1.46%,75.34%
,46,   1 653,1.31%,76.65%
,47,   1 717,1.36%,78.01%
,48,   1 480,1.17%,79.18%
,49,   1 484,1.18%,80.35%
,50,   1 551,1.23%,81.58%
,51,   1 313,1.04%,82.62%
,52,   1 288,1.02%,83.64%
,53,   1 238,0.98%,84.62%
,54,   1 161,0.92%,85.54%
,55,   1 117,0.88%,86.43%
,56,   1 058,0.84%,87.26%
,57,   1 123,0.89%,88.15%
,58,   1 058,0.84%,88.99%
,59,   1 086,0.86%,89.85%
,60,    924,0.73%,90.58%
,61,    892,0.71%,91.29%
,62,    944,0.75%,92.04%
,63,    842,0.67%,92.71%
,64,    769,0.61%,93.31%
,65,    736,0.58%,93.90%
,66,    669,0.53%,94.43%
,67,    632,0.50%,94.93%
,68,    667,0.53%,95.46%
,69,    591,0.47%,95.92%
,70,    471,0.37%,96.30%
,71,    426,0.34%,96.63%
,72,    464,0.37%,97.00%
,73,    390,0.31%,97.31%
,74,    360,0.29%,97.60%
,75,    344,0.27%,97.87%
,76,    277,0.22%,98.09%
,77,    301,0.24%,98.33%
,78,    262,0.21%,98.53%
,79,    252,0.20%,98.73%
,80,    216,0.17%,98.90%
,81,    201,0.16%,99.06%
,82,    205,0.16%,99.23%
,83,    148,0.12%,99.34%
,84,    148,0.12%,99.46%
,85,    113,0.09%,99.55%
,86,    109,0.09%,99.64%
,87,    80,0.06%,99.70%
,88,    71,0.06%,99.76%
,89,    73,0.06%,99.81%
,90,    56,0.04%,99.86%
,91,    44,0.03%,99.89%
,92,    31,0.02%,99.92%
,93,    28,0.02%,99.94%
,94,    24,0.02%,99.96%
,95,    19,0.02%,99.97%
,96,    10,0.01%,99.98%
,97,    9,0.01%,99.99%
,98,    8,0.01%,99.99%
,99,    2,0.00%,100.00%
,100,    2,0.00%,100.00%
,101,    2,0.00%,100.00%
,103,    1,0.00%,100.00%
,Total,   126 266,100.00%,100.00%
,,,,
,AREA # 78021,Güer Aike,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 272,0.93%,0.93%
,1,   1 385,1.01%,1.94%
,2,   1 771,1.29%,3.22%
,3,   1 795,1.31%,4.53%
,4,   2 139,1.56%,6.09%
,5,   2 211,1.61%,7.70%
,6,   2 340,1.70%,9.40%
,7,   2 437,1.77%,11.18%
,8,   2 342,1.71%,12.88%
,9,   2 220,1.62%,14.50%
,10,   2 288,1.67%,16.17%
,11,   2 389,1.74%,17.91%
,12,   2 376,1.73%,19.64%
,13,   2 417,1.76%,21.40%
,14,   2 299,1.67%,23.07%
,15,   2 339,1.70%,24.78%
,16,   2 347,1.71%,26.49%
,17,   2 249,1.64%,28.12%
,18,   2 080,1.51%,29.64%
,19,   1 802,1.31%,30.95%
,20,   1 859,1.35%,32.30%
,21,   1 891,1.38%,33.68%
,22,   1 914,1.39%,35.08%
,23,   1 855,1.35%,36.43%
,24,   2 114,1.54%,37.97%
,25,   2 224,1.62%,39.59%
,26,   2 240,1.63%,41.22%
,27,   2 301,1.68%,42.89%
,28,   2 333,1.70%,44.59%
,29,   2 326,1.69%,46.29%
,30,   2 520,1.84%,48.12%
,31,   2 461,1.79%,49.91%
,32,   2 376,1.73%,51.64%
,33,   2 440,1.78%,53.42%
,34,   2 234,1.63%,55.05%
,35,   2 317,1.69%,56.74%
,36,   2 184,1.59%,58.33%
,37,   2 192,1.60%,59.92%
,38,   2 163,1.58%,61.50%
,39,   2 257,1.64%,63.14%
,40,   2 231,1.62%,64.77%
,41,   2 081,1.52%,66.28%
,42,   2 211,1.61%,67.89%
,43,   2 100,1.53%,69.42%
,44,   1 976,1.44%,70.86%
,45,   1 902,1.39%,72.25%
,46,   1 874,1.36%,73.61%
,47,   1 843,1.34%,74.95%
,48,   1 572,1.14%,76.10%
,49,   1 645,1.20%,77.30%
,50,   1 599,1.16%,78.46%
,51,   1 497,1.09%,79.55%
,52,   1 460,1.06%,80.61%
,53,   1 508,1.10%,81.71%
,54,   1 310,0.95%,82.67%
,55,   1 273,0.93%,83.59%
,56,   1 331,0.97%,84.56%
,57,   1 404,1.02%,85.59%
,58,   1 254,0.91%,86.50%
,59,   1 301,0.95%,87.45%
,60,   1 167,0.85%,88.30%
,61,   1 105,0.80%,89.10%
,62,   1 132,0.82%,89.92%
,63,   1 034,0.75%,90.68%
,64,    948,0.69%,91.37%
,65,   1 071,0.78%,92.15%
,66,    885,0.64%,92.79%
,67,    904,0.66%,93.45%
,68,    837,0.61%,94.06%
,69,    803,0.58%,94.65%
,70,    713,0.52%,95.16%
,71,    623,0.45%,95.62%
,72,    633,0.46%,96.08%
,73,    575,0.42%,96.50%
,74,    529,0.39%,96.88%
,75,    480,0.35%,97.23%
,76,    436,0.32%,97.55%
,77,    437,0.32%,97.87%
,78,    370,0.27%,98.14%
,79,    366,0.27%,98.41%
,80,    326,0.24%,98.64%
,81,    275,0.20%,98.84%
,82,    273,0.20%,99.04%
,83,    220,0.16%,99.20%
,84,    213,0.16%,99.36%
,85,    164,0.12%,99.48%
,86,    141,0.10%,99.58%
,87,    127,0.09%,99.67%
,88,    91,0.07%,99.74%
,89,    70,0.05%,99.79%
,90,    76,0.06%,99.84%
,91,    57,0.04%,99.89%
,92,    30,0.02%,99.91%
,93,    26,0.02%,99.93%
,94,    30,0.02%,99.95%
,95,    17,0.01%,99.96%
,96,    17,0.01%,99.97%
,97,    13,0.01%,99.98%
,98,    9,0.01%,99.99%
,99,    10,0.01%,100.00%
,100,    1,0.00%,100.00%
,101,    1,0.00%,100.00%
,102,    2,0.00%,100.00%
,108,    1,0.00%,100.00%
,Total,   137 309,100.00%,100.00%
,,,,
,AREA # 78028,Lago Argentino,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    261,1.03%,1.03%
,1,    281,1.11%,2.14%
,2,    307,1.21%,3.34%
,3,    350,1.38%,4.72%
,4,    473,1.86%,6.59%
,5,    508,2.00%,8.59%
,6,    463,1.82%,10.41%
,7,    452,1.78%,12.19%
,8,    458,1.80%,14.00%
,9,    434,1.71%,15.71%
,10,    518,2.04%,17.75%
,11,    490,1.93%,19.68%
,12,    497,1.96%,21.64%
,13,    470,1.85%,23.49%
,14,    423,1.67%,25.15%
,15,    468,1.84%,27.00%
,16,    427,1.68%,28.68%
,17,    449,1.77%,30.45%
,18,    359,1.41%,31.86%
,19,    341,1.34%,33.21%
,20,    286,1.13%,34.33%
,21,    266,1.05%,35.38%
,22,    301,1.19%,36.57%
,23,    319,1.26%,37.82%
,24,    366,1.44%,39.26%
,25,    339,1.34%,40.60%
,26,    370,1.46%,42.06%
,27,    399,1.57%,43.63%
,28,    382,1.50%,45.13%
,29,    421,1.66%,46.79%
,30,    414,1.63%,48.42%
,31,    414,1.63%,50.06%
,32,    441,1.74%,51.79%
,33,    438,1.73%,53.52%
,34,    427,1.68%,55.20%
,35,    470,1.85%,57.05%
,36,    509,2.01%,59.06%
,37,    477,1.88%,60.94%
,38,    456,1.80%,62.73%
,39,    561,2.21%,64.94%
,40,    534,2.10%,67.05%
,41,    484,1.91%,68.95%
,42,    552,2.17%,71.13%
,43,    513,2.02%,73.15%
,44,    418,1.65%,74.80%
,45,    419,1.65%,76.45%
,46,    402,1.58%,78.03%
,47,    379,1.49%,79.52%
,48,    338,1.33%,80.85%
,49,    324,1.28%,82.13%
,50,    309,1.22%,83.35%
,51,    287,1.13%,84.48%
,52,    251,0.99%,85.47%
,53,    217,0.85%,86.32%
,54,    202,0.80%,87.12%
,55,    220,0.87%,87.98%
,56,    230,0.91%,88.89%
,57,    198,0.78%,89.67%
,58,    184,0.72%,90.40%
,59,    193,0.76%,91.16%
,60,    171,0.67%,91.83%
,61,    176,0.69%,92.52%
,62,    165,0.65%,93.17%
,63,    137,0.54%,93.71%
,64,    151,0.59%,94.31%
,65,    156,0.61%,94.92%
,66,    127,0.50%,95.42%
,67,    118,0.46%,95.89%
,68,    113,0.45%,96.33%
,69,    97,0.38%,96.71%
,70,    65,0.26%,96.97%
,71,    102,0.40%,97.37%
,72,    67,0.26%,97.64%
,73,    81,0.32%,97.96%
,74,    63,0.25%,98.20%
,75,    56,0.22%,98.42%
,76,    52,0.20%,98.63%
,77,    41,0.16%,98.79%
,78,    45,0.18%,98.97%
,79,    49,0.19%,99.16%
,80,    44,0.17%,99.33%
,81,    28,0.11%,99.44%
,82,    20,0.08%,99.52%
,83,    21,0.08%,99.61%
,84,    14,0.06%,99.66%
,85,    13,0.05%,99.71%
,86,    12,0.05%,99.76%
,87,    12,0.05%,99.81%
,88,    9,0.04%,99.84%
,89,    8,0.03%,99.87%
,90,    8,0.03%,99.91%
,91,    1,0.00%,99.91%
,92,    6,0.02%,99.93%
,93,    6,0.02%,99.96%
,94,    5,0.02%,99.98%
,96,    1,0.00%,99.98%
,97,    2,0.01%,99.99%
,99,    1,0.00%,99.99%
,102,    2,0.01%,100.00%
,Total,   25 384,100.00%,100.00%
,,,,
,AREA # 78035,Lago Buenos Aires,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    137,1.09%,1.09%
,1,    196,1.56%,2.65%
,2,    213,1.69%,4.34%
,3,    208,1.65%,5.99%
,4,    249,1.98%,7.97%
,5,    295,2.34%,10.31%
,6,    230,1.83%,12.14%
,7,    225,1.79%,13.93%
,8,    206,1.64%,15.57%
,9,    239,1.90%,17.47%
,10,    227,1.80%,19.27%
,11,    248,1.97%,21.24%
,12,    241,1.92%,23.16%
,13,    220,1.75%,24.90%
,14,    217,1.72%,26.63%
,15,    193,1.53%,28.16%
,16,    179,1.42%,29.59%
,17,    183,1.45%,31.04%
,18,    182,1.45%,32.49%
,19,    175,1.39%,33.88%
,20,    148,1.18%,35.05%
,21,    170,1.35%,36.40%
,22,    185,1.47%,37.87%
,23,    178,1.41%,39.29%
,24,    192,1.53%,40.81%
,25,    190,1.51%,42.32%
,26,    231,1.84%,44.16%
,27,    210,1.67%,45.83%
,28,    232,1.84%,47.67%
,29,    234,1.86%,49.53%
,30,    262,2.08%,51.61%
,31,    264,2.10%,53.71%
,32,    242,1.92%,55.63%
,33,    235,1.87%,57.50%
,34,    248,1.97%,59.47%
,35,    235,1.87%,61.34%
,36,    260,2.07%,63.41%
,37,    199,1.58%,64.99%
,38,    207,1.64%,66.63%
,39,    192,1.53%,68.16%
,40,    217,1.72%,69.88%
,41,    169,1.34%,71.23%
,42,    186,1.48%,72.70%
,43,    157,1.25%,73.95%
,44,    168,1.34%,75.29%
,45,    162,1.29%,76.57%
,46,    167,1.33%,77.90%
,47,    157,1.25%,79.15%
,48,    132,1.05%,80.20%
,49,    118,0.94%,81.13%
,50,    136,1.08%,82.22%
,51,    127,1.01%,83.22%
,52,    124,0.99%,84.21%
,53,    96,0.76%,84.97%
,54,    132,1.05%,86.02%
,55,    115,0.91%,86.94%
,56,    91,0.72%,87.66%
,57,    96,0.76%,88.42%
,58,    110,0.87%,89.30%
,59,    103,0.82%,90.11%
,60,    84,0.67%,90.78%
,61,    80,0.64%,91.42%
,62,    91,0.72%,92.14%
,63,    66,0.52%,92.67%
,64,    94,0.75%,93.41%
,65,    74,0.59%,94.00%
,66,    71,0.56%,94.56%
,67,    68,0.54%,95.10%
,68,    74,0.59%,95.69%
,69,    48,0.38%,96.07%
,70,    44,0.35%,96.42%
,71,    43,0.34%,96.77%
,72,    38,0.30%,97.07%
,73,    42,0.33%,97.40%
,74,    33,0.26%,97.66%
,75,    31,0.25%,97.91%
,76,    20,0.16%,98.07%
,77,    19,0.15%,98.22%
,78,    26,0.21%,98.43%
,79,    32,0.25%,98.68%
